idea, winning, final_feedback
 Festivals around the world create instant temporary communities from the ground. Using them as test site and platform for integration of community wide energy solutions can yeild fast results appliable for real life communities- as solutions can be integrated in the building process. Our idea is that an international platform is needed- that can speed up the spread of viable solutions tested and demonstrate at festivals across the world. Additionally- the platform could act as agent for inspiring other festival to adopt an experimental and sustainable framework. The platform could be ranging from a website to an annual conference on community sustainability through festivals.  All types of communities- because the solutions found to be efficient in a festival setting is likely to be retrofitted to permanent communities. However- specially refugee camps and third world communities can benifit from experiences gained in a festival setting- as these communities are relativly low power comsumers which most local solutions are better equiped to deal with compared to industrial communities.  As Roskilde Festival also acts as a show case for sustainable solutions- audiences and stakeholders are able to see solutions in action on a community wide scale. Additionally- stakeholders can test their own gear for futhere implementation in permenant communities.  We are already conduction a wide range of experiments and solutions in colaboration with universities and companies. However the main challenge for the current time is to convey the experiences to a wider audience and establish solid collaboration ties.  I am not sure jet.  My post doesn't mention a specific type of energy  An Individual ,0,0
 Wind and solar power are now so cheap in many regions that sometimes what’s holding renewables back isn’t cost: it’s communication. We propose encouraging the key players—the community- utility- and renewable power plant—to work with each other to make the best use out of the renewable power sources we already have. Today- utilities force wind and solar plants to waste up to 16% of their output- because renewable electricity production changes unpredictably whenever the weather does. If the community could join the conversation whenever this waste occurred- then any business or homeowner could help soak up the surplus renewable energy in their local “windshed-” offsetting the use of fossil fuel power.  The “windshed” idea has the most benefit for areas that meet three conditions: a large number of renewable power installations- with the potential for more; a reactionary utility that’s struggling to cope with the clean energy economy; and a community that’s heavily invested (emotionally and/or financially) in local renewable energy. Such is the situation in many parts of Hawaii- where community-supported solar power often goes to waste- or in many parts of Vermont and Washington State- where community-supported wind power often goes to waste. As to the players:· It benefits the wind farm- because it gives them more business and helps them compete with fossil fuels.· It benefits any homeowner- institution- and municipality that wants to support renewable energy or meet sustainability targets.· It benefits the utility- because it helps them balance the power grid and cut costs.· And by avoiding costlier energy sources- it would lower the price of electricity in the area- benefitting everyone- especially low-income people and public institutions with tight budgets.  Every time anyone in the community used extra electricity when there is a local renewables surplus- that energy would come from clean power. Of course the most direct benefit would be if individuals and institutions could use power then and not at other times. In that case- they’d be directly shifting from fossil fuels to renewable energy right away. And that speed is important! Most of the time- the only way to use more renewable energy is to build more renewable plants—a slow and expensive process. But excess renewable power can be available instantly. In the long run- any surplus renewable power that gets soaked up helps renewable power plants compete with traditional fossil fuel plants by earning more revenue. Moreover- it not only helps the utilities balance the power grid- it helps them do it in a way that makes renewables and communities the solution- not a “problem” for them to try to fight. Essentially- a community that made these data public would be letting anyone who wanted to “vote” for wind. By literally taking control of where their energy comes from- it would also help people rethink their own role in energy and climate.  · Ask the operator of your local wind farm how often they are asked to waste power. Lots of curtailment = lots of potential savings.· Call the back office at your local utility and ask if they would be willing to share these data with the community. A utility that’s open to creative solutions will be more collaborative. Ask other community members if they support the idea- and tell the utility how many community members are on your side.· Gather a team to attend a city council meeting and demonstrate your support for this idea to your representatives. If the utility is resistant- pressure from lawmakers or the community at large can convince the utility to cooperate.· Ask the facility manager at a local business- school- or other public building about how they use their electricity. Appliances that are flexible about when they get used—like smart thermostats- electric water heaters- walk-in fridges at restaurants- or electric cars—are the easiest to shift to cleaner times.· Survey your friends and community members to ask if they would sign up for an app that alerts them when excess renewable energy is available from the grid. If you are a coder (or know one)- write an prototype app using sample data. Some data is already available at http://api.WattTime.org/.  · Does anyone live in a community where this information already is public who can talk about their experience?· Does anyone work with a community-owned wind farm (like Kingdom Community Wind in Vermont) which might be willing to share its own information without a utility?· Does anyone at a utility have access to these data (about “curtailment”)?· Does anyone have experience working with local governments to advance innovative clean energy policies?  A combination of various types of renewable energy  A Group Brainstorm ,0,0
 To fortify the notion of holistic renewable energy solutions. I wish to contribute the idea to establish Solar operating centers run by councils / local authorities in each residential areas especially in poor countries in Africa /Asia. The idea is to give an option for people usingfossil fuels particularly areas where communities use firewood to have alternate source.The community will use the center to prepare food paying small charge like shared laundry centers. In Somalia cutting trees not only damaged environment - but likewise damaged food security of the nomadic due to recurrent droughts Esatblishing shared solar centres run by local may accelerate transition from our current reliance on fossil fuels to renewable energy  This will benefit the whole community at large and particularly those who use Fossil Energy . It will save time and likewise will amplify as other energy sources to reduce environmental degradation and emission of co. The key players are the local authorities - health supervisors and other environmental scientific researchers and energy suppliers who will go further to test whether this could extended to homes. The idea is to see if develop into pipeline energy where each area could be supplied at certain times of the day  This idea definitely will help poor people currently using Firewood in Africa and Asia who don't have access to other sources of energy. And if tested it will definitively lift a great burden on the environment. As briefly mentioned above- In Somalia and like countries majority of population in the rural areas depend upon Firewood for all food preparation as well as lighting. You will find a big local restaurant using big wooden stacks of firewood or charcoal which is running as a fire for the whole to prepare simpler things like tea or coffee.  I am willing to try a smaller or medium size- solar dishes to distribute it to 300 or more villages which currently depend on firewood and who are willing to use - Solar energy because in addition to diminishing environmental degradation and cutting trees which adversely reduced the rate of rainfall. The communities are willing to change and try solar energy to minimize the fire damage liability which is 80% likely to occur on daily basis.The revenue or proceeds collected will go back to the community to maintain the centers and also to be used for other communal activities like purification of water sources by digging more wells.  I welcome academicians and solar energy experts as well as community at large to hone the idea with me taking into consideration that cutting in Somalia has become so flourishing business and unfortunately terrorist and self appointed war lords have made millions of dollars through charcoal business by selling charcoal at Middle-east. Assisting these small towns and villages with centralized solar cooking dishes will likewise discourage the population to refrain from cutting because that will give them another source or option to new sources of energy.  Solar  An Individual ,0,0
 Groundbreaking work has established the viability of a world powered by 100-percent-renewable energy using existing technologies. BUT no implementation pathway currently exists.This is a modular community-energy-system design- which tackles multiple problems associated with integrating distributed-renewable-energy production. It addresses these problems by changing the scale of the energy system from distant centralized power production to local energy production- use- and management. It provides a viable pathway for the construction of scalable 100-percent renewable-energy systems. Additionally it creates a new model that can integrate the best community-based renewable-energy innovation in an effort to make new ideas scalable.  [Update 7 Feb 2015] The first round of implementation in Santa Barbara County will benefit the following stakeholders:1) Santa Barabara residents - residents of Santa Barbara have been experiencing blackouts because of an unreliable power system. The business community is up in arms about it and they are pushing for a real solution.The improvement of the distribution grid by Edison is a perfect opportunity to rebuild it correctly to enable two-way power flow. Our design for more locally produced energy will give residents and local businesses the reliability they need now and the resilience they need should a major outage occur. Edison has warned in their own documents of the major risks facing Santa Barbara County because of the County's position at the end of the transmission grid and the lack of backup transmission should the existing (aging) wires go down in a storm or fire.A rollout of renewables for all county and city buildings will save residents money immediately - a recent report from the Solar Foundation found that almost every K-12 school in the county would benefit from solar and would immediately save money on power. Only four schools currently have solar installed.2) University of California- Santa Barbara - the UC Regents have set a commendable sustainability goal forevery campus to achieve carbon neutrality by 2025. UCSB can combine their existing efforts with our system design to achieve 100 percent carbon-free electricity- not just for their campus- but in support of a wider community effort. The Clean Energy Moonshot pilot in Santa Barbara would support the campus's efforts as well- giving their project wider geographic boundaries and more diverse distributed generation opportunities- including a potential brown-gas-powered fuel cell from a nearby wastewater treatment plant.3) Local economy - construction and maintenance jobs throughout the local area will increase and create an economic multiplier effect. Local energy production will keep the community's capital WITHIN the community - a key economic sustainability metric. Recapturing some of the money spent on energy (electricity and eventually transportation dollars via EVs and fuel-cell-powered EVs) will localize capital flows and support a thriving green business sector. Sponsorship and branding opportunities for local businesses who embrace the microgrid will help to change business consciousness locally. The City of Santa Barbara and surrounding communities already have a thriving tourism industry. This green business opportunity can serve as a unique attraction for visitors and conferences. [/End Update 7 Feb 2015]= This system is a huge economic explosion waiting to happen. Local energy systems will benefit communities at every level.Foreseeable Benefits of Local Energy Production:-Local energy systems create good jobs! Construction- maintenance- and management jobs become community-based- keeping business activity and capital flows in the service area.-Real Estate owners can become energy self-sufficient or even local energy exporters! With small power plants on their roof- these properties harness their own energy and sell it into local markets.-Individual customers can share in cost savings and efficiencies - renewable energy unlocks abundance because unlike the consumption of scarce resources like oil and gas- the price of renewable energy systems continues to go down as more are deployed- leading to lower prices for electricity - just look at wind!-Businesses can market their facilities and products as carbon neutral - as global consciousness shifts to the climate emergency- consumers will value products that don't heat the planet. This is an example of the confluence of values and marketing; businesses can stand for something critical to the planet (lowering ghgs) while also selling services and products to make a profit.-International finance can win as well - there are Trillions (yes with a T) of dollars looking for good investment opportunities in the private capital markets. This system- if properly designed- is modular- scalable- and creates a standardized investment opportunity for huge pools of cash which are currently hunting a safe place to invest. The advantages of socially responsible investing are becoming more and more clear- this is the ultimate socially responsible investment because it could help to prevent the climate disaster.- State- National- and Global benefits - the first-movers who develop and help deploy these technologies will give birth to entire new industries. The production of advanced renewable energy systems- software- new vehicles- and new business models- will all become unprecedented opportunities for new business activity. These technologies will drop in price as they scale and will be appropriate solutions for developing countries as well- brining billions of new people literally into the light and giving them new opportunities for development.  Changing the scale away from huge centralized power to community controlled creates changes the game for innovation- community action- and for reducing our impact on the planet.Currently distributed renewable energy production is limited by policy and by the state of the electricity infrastructure. Communities need a NEW SYSTEM to be able to fully deploy all of the brilliant energy production- storage- and management technologies that currently exist.[Update 7 Feb 2015] This system change will let any social entrepreneur within the service area build an energy business and immediately participate in the renewable energy revolution.The Community Microgrid becomes the foundation upon which the fully integrated- optimized- distributed- and resilient community power system can be built. It's the killer app that allows the billions of brilliant people and millions of excellent energy innovations to actually work.  The initial work done by the Clean Coalition- which can be replicated in any community- can identify the low hanging fruit- for the development of a microgrid. This analysis demonstrates the location for the deployment of solar pv and some additional grid improvements to achieve significant levels of renewable energy without a significant overhaul. This analysis can demonstrate the viability of this idea anywhere- very quickly.We are working to create a Community Microgrid with Fuel Cell power plants in Santa Barbara- California- which is hanging by a thread to the transmission grid and experiences electricity disruptions on a regular basis. Helping to develop this system (which would be far bigger and more complex than Hunters Point) would prove the viability of the model. Smaller scale systems could be rolled out across college campuses and at hospitals along the way. These smaller systems may not have the scale needed to achieve 100 percent renewable energy but it's worth a try and will be a net positive in any case.  We would like to spread this concept far and wide. Identifying communities that are ready for an all-out push for renewable- reliable- resilient power systems and connecting them with me would be very helpful.Additionally my organization- which has been developing this concept- is in need of funding to support our championing of this project. We want to continue to develop and spread this idea but we're only going to be able to do so with the financial support and partnership of individuals- companies- and philanthropic organizations who share this vision for a renewable energy future.[Updated 7 Feb 2015] Our top priority is implementing this model in Santa Barbara County to work with all stakeholders and create a scalable model that solves current reliability problems in Santa Barbara County and demonstrates the pathway to implementation for other counties. We are designing a fundraising campaign to raise funding for the first two years of this project.THIS IS THE PATHWAY! Now we need support to make it a reality.  A combination of various types of renewable energy  A Group Brainstorm ,0,0
 Design a cheap little solar panel device no more complicated than a solar powered calculator that will sit on a south facing window sill and tell you how much energy you could be saving if you had installed solar panels on your roof.It could also have additional modules that could assess wind & geothermal.It could connect through WiFi to house internet and have an associated Smartphone App that could give you real time running data and allow you to configure it for your particular situation.This would provide a stepping stone to assessing the cost savings associated with installing renewable energy devices.It would also allow for collection of big data from everyone that uses it to allow for accurate regional solar energy mapping.  This is really targeted at the community of people who would consider solar panels (and wind/geothermal) but are unsure of their benefit in their actual home situation.This could be a free evaluation kit so the Solar Panel Company (renewable energy compony) would have to underwrite the cost (How about it SolarCity?)In return the company would have started a continuing relationship with a potential customer and be able to use the start to offer advice throughout that relationship.Being a free kit the threshold for homeowner implementation is drastically reduced.It would also have the potential to be like scratching an itch - constantly checking it.Neighbors could get involved and compare their savings.There could be competitions between neighbors to enhance the engagement with the Solar Company.  This really targets one of the necessary steps in the journey to installing solar panels and wind and or geothermal collection.Every step is important.See Stepping Stones by Andreanna.  If a Renewable Energy Company was amenable...we could easily put up a landing page that would offer the kit and see who and how many would sign up for it.  The workings of the kit and the App is beyond my current ability so someone would need to undertake this aspect.The Renewable Energy Company would also need to be aboard.Once again... this is a brainstorming idea so jump in and make it better :)  A combination of various types of renewable energy  An Individual ,0,0
 Please see below.  A combination of various types of renewable energy  An Individual ,0,0
 In simple terms- this idea proposes to combine the local government and crowdfunding to support the most affordable renewable energy designs that fit the qualifications. Cost and scalability are among the greatest barriers to renewable energy use. For example- while solar and wind have the greatest potential to meet our energy demand- most projections predict capital costs of 1000-1400 $/kW for solar PV and 750-1000 $/kW for wind onshore in 2050 (Luderer et al.). Collaborative competition will not only provide funding for such renewable projects- but also encourage innovations toward affordability and scalability. The two sketches below portray the idea.  This idea can benefit almost any community with a website capable of processing fundings and design ideas. The main players are the municipality- the individuals/groups participating in crowdfunding- and the individuals/groups participating in design.  The idea allows the community to generate funding as well as innovative ideas in a practical and collaborative way.  Set up a simple website page with a few hypothetical projects.  I would love to learn more about the municipalities. For example- how much knowledge do they have regarding renewable energies- how much resources do they usually have- incentives etc.  A combination of various types of renewable energy  An Individual ,0,0
 Instead of relying on huge diesel trucks to pick up households' trash and bring it to the dump- create an organization that employs youth to collect compost on bicycles and transport the material to a tower-sized decomposer. This way- the impact is two-fold: not only will there be a positive outlet for teenagers and a means of earning an income (the respective community would use money saved from transporting via trucks to pay a small stipend to participants)- but there will also be a way to harness food waste into a renewable energy source. ,0,0
 Consider- for a second- the personal computer. People didn’t own computers until they were affordable AND small enough AND friendly enough to easily introduce into our everyday lives. Then we saw a technology revolution...when the tools were easily within reach!The idea here is to seek out tools that are easily within reach. To layout stepping-stones- big and small.The first stepping stone needs to be a friendly first step ! One simple idea that could quickly get the ball rolling would be a design/sustainability framework or a toolkit (similar to IDEO’s HCD Toolkit) that provides a gateway to energy transition- both for municipal users and residential users.  This idea benefits communities interested in learning- discussing- exploring and implementing renewable energy.  Talking about the steps needed can help us find which steps are best fitted to our own community as we engage in our own renewable energy transformation. There are different and widely varied solutions for each unique circumstance. We need some kind of avenue/toolkit/framework- formatted in a friendly and simple way- where people can go to find solutions -- stepping stones -- that are right for their situation.  Hoping to engage contributions and conversation.  My post doesn't mention a specific type of energy ,0,0
 Per Scientifican American:[S]olutions cited in the study include white roofs that reflect more sunlight back to space or hybrid roofs that combine aspects of white and green- or planted- roofs. A large enough number of such roofs could completely offset warming due to urban expansion and even offset a percentage of future greenhouse warming over large regional scales- says sustainability scientist Matei Georgescu at Arizona State University- who lead the research.http://www.scientificamerican.com/article/cool-roofs-might-be-enough-to-save-cities-from-climate-overheating/  A combination of various types of renewable energy  A Group Brainstorm ,0,0
 In this study- we aim to develop a prefabricated housing concept- named ENERCUBE- which combines innovative architecture and energy generation through the integration of solar panels. We want to bring contemporary design – an aspect that is typically ignored - to affordable housing in order to provide an improved living environment for families up to five people. Due to its modular construction- ENERCUBE is low cost and can be assembled fast by unskilled labor. Effectively- our concept innovates along two dimensions: it reinvents the design of housing units for the underprivileged and transforms the business model for affordable housing through solar energy production.  1.6 Billion people around the world live in inadequate housing conditions and as a result struggle with illness- insufficient education and crime. Despite the positive impact of micro-finance- the number of people in substandard housing is increasing because of demographics trends such as continued urbanization and growing wealth disparity. If these trends are not managed- the United Nations projects the number will grow to 3 billion - 40 percent of the total population - by 2030. In order to make a meaningful impact on the global issue of inadequate housing- new and disruptive business concepts are needed. [update 02/06/2015] Our target group is underprivileged communities whose members suffer from unemployment- lack of education- poverty- homelessness- discrimination etc. Communities that above all are in need of a holistic support- a new vision for their future not reduced to the form offinancial aid. The Enercube addresses its community needs in a direct way providing proper housing and proper sanitation - and in a more indirect way forging the path to this new shared vision. The end-user experience will be a feeling of comfort and safety - a safe haven for children to grow and be able to play and do their homework.STAKEHOLDERSThe Government needs to allocate land for the project and issue individual leases for at least 200 plots. The future residents will be subsidized partially by government funds but will also be burdened with a mortgage issued by private investors at a South African Bank with an interest rate plus adequate risk spreads. The residents will only be able to gradually pay off the mortgage when a steady agreement has been reached with the utility company- in our case probably ESKOM- for a 20 year purchase agreement on a fixed rate (inflation included).  [update 02/06/2015]By combining energy generation and housing- we can essentially tackle 2 main problems at once and force increased adoption of solar panels. The Enercube proposition is aiming towards a new vision - a community that embraces its future in connection to renewable energy - a solar community that could foster to its members a whole-life approach to sustainability.  It is quite impossible to test this product in the context of a developed country. Therefore- we selected South Africa as the benchmark location to test the commercial viability of our business model (severe housing issues & high solar radiation) [update 02/06/2015]Our research so far has been of academic nature- gathering information on geography- culture- typical household structure- demographics- education- health- employment and unemployment- access to basic services- crime- migration patterns etc. We have also studied surveys on existing types of housing- on models of financing and of course the literature around affordable housing design as a whole and for South Africa in particular. Conducting on-site research by contacting some potential end-users is very hard at this point purely because of physical distance. We acknowledge the need to engage directly with the community to allow the project to take a more specific form and are willing to do so in the near future.  [update 02/06/2015]The input we are extracting from the Renewable Energy Challenge has already been invaluable for the Enercube Project. The transition to Renewable Energy can only come through the collaboration of many; governments- the private sector- communities and individuals. The OpenIDEO community offers the mold where such collaboration can take shape. We are keen to see the extents to which already among the 20 groups selected for the Refinement Phase ( but also with many more that did not make it to that phase) a strong coalition of ideas and forces could be established. With Benjamin Kimmich and Avava Systems to strengthen the design of our prototype- with Eden Fulland Jake Schual-Berke to make our PV systems more efficient through the course of the day- with Simon Heereman and Natalie Lake to help us incorporate ingenious low-cost waste-management systems in our prototype- with Ramiro Sanchez Caballero and the PowerGym team to imagine small technological breakthroughs that could revolutionize the user-experience- with the Energy Pop-Up team and Nathan Lucy's team to guide us on how to best approach communities- with Malachi to think how we can go beyond the house itself and help community members builda new identity- with Tosh Szatow- Anna Schneider and Gavin McCormick to expand our funding possibilities and broaden our understanding of how ideas can come to life. To name only a few!  Solar  A Student Collaboration ,0,0
 Our idea is an online platform that allows different communities nationally to create a large size order for a particular renewable energy technology and auction it off to different technology providers with the goal to drive down purchase prices through bulk-buying and competition.  A combination of various types of renewable energy  An OpenIDEO Meetup ,0,0
 So many things can be encouraged and facilitated by social networks. One of these could be the renewable energy! A social network could allow:- people to rapidly share information and tips for energy saving (best energy retailer- latest technologies- ;- people living in the same area to organize themselves for car pooling or solar panel installation;- interested people to propose/take part into sustainable projects.All these topics could be efficiently managed and organized in a social network- pushing the rapid adoption of renewable energy!!!  My post doesn't mention a specific type of energy  An Individual ,0,0
 This idea capitalizes on the most ubiqutous distribution network in Haiti - Digicel Top Up merchants. To add more minutes to their mobile phones- Haitians visit roaming vendors sometimes as much as twice a week. These merchants present a preexisting network for spreading the word- selling- and distributing small-scale solar devices. The same customers who visit these vendors to add minutes naturally need means by which to charge their cell phone among other essential needs. We would start by selecting 20 merchants from across the Port-au-Prince urban area as a pilot to test success in selling the solar devices. These merchants would be trained in the selling of 3 different solar products which serve the needs of diverse clients.  I like the idea of choosing three different solar energy products catering to various needs because the idea spans diverse users. The Need Level 1 product might be most useful for young people and students- but is really relevant to all age groups. The Need Level 2 product is probably most beneficial to women and food vendors. The Need Level 3 product is probably only obtainable byadults who have attended college and are in the middle-to-upper class income bracket.Main players include Digicel- the solar energy product manufacturers- the vendors- and the Digicel community.  The idea is to make a Digicel user feel like adoption of solar energy products is as easy as Topping Up their phones - which is something they do frequently and with ease. This idea streamlines the transition to renewables into an everyday process with which they are already familiar.The almost hiearchael progression of products might allow someone to envision a ladder they can rapidly climb as they simultaneously decrease costs of buying fossil fuels and increase their income. For example- let's say Micheline succeeds at paying off her Level 1 Product. She continues to charge friends and neighbors small rates for charging their phones- and the use of her light after dark allows her to increase efficiency of her small sewing business. The increased profits of her sewing business allow her to eventually buy a solar cookstove which she gives to her mother who is a food vendor. Micheline and her mother begin to envision a day where their increased profits- all beginning from the Level 1 product- allow them to purchase the Level 3 Product for their home.  The landscape of my community is vastly different from that of the Digicel community in the Port-au-Prince area. Americans are less trusting of what they might consider to be an informal vendor. The return for Americans if they purchased the Level 1 Product would be far lower than the return for Haitians.I'll have to think on this more!  *One of the most challenging questions in my mind for the proposal is: what is the incentive for Digicel to rollout these products via their vendors? Does Digicel need to be the primary manufacturer of these products in order to make it viable? *Do the payment plans make sense and seem viable and enforceable? *Am I missing a major essential need beyond charging phones- light for additional study and small business hours- cooking- and eventually solar panels to power homes and medical facilities? *This idea tackles renewable energy rollout in an almost makeshift way- rather than tackling it with a more formally designed infrastructure. Could this hurt formal adoption down the road in any way? *Ideas for designing a distribution network for the solar energy products to the Digicel vendors  Solar  An Individual ,0,0
 Storing renewable energy from wind farms- solar panels etc. has a major problem.Most storage technologies are inefficient at best and very wasteful at worst.Large scale batteries that would be used to store the electricity cannot be fully charged before becoming inefficient and can only use about 10% of their power without compromising the amount of recharge cycles before they have to be thrown away and replaced.Even storing the electricity as hydrogen gas using an electrolyzer and large storage tanks is only currently about 38% efficient (although the hydrogen produced could also be used to power sustainable vehicles)We need it find a better way to store that electricity that is 100% efficient and FULLY accessible.  The big idea of re-thinking the energy storage problem will benefit everyone that is on a path to sustainability who uses renewable energy and has to store it.The main players are all the energy grids and the regional weather bureaus- as well as the renewable energy companies.They all need to pool their data to so that the exact size of a self sustaining grid could be calculated.After that- an alliance of the different grids would need to be formed and some kind of payment structure decided upon.Maybe it should even be like what happened with the deregulation of Ma Bell in the USA and other telephone companies leasing parts of the infrastructure.You should be bale to buy your power from anywhere and it just transported to you over the gird.You could specifically only buy renewable energy if you wanted to contribute to its implementation.As you see I need some help fully thinking this through.  With the inefficiency and high cost of storage comes the high cost of renewable energy implementation.This is seen by individuals as the cost of either having to store it themselves or the cost of not being able to sell it back to the grid as they have no way of storing it and using it.If the whole extended grid was balanced and would generate as much as it needs then the price would come down significantly for everyone to implement renewable energy on their home or land.Everybody would be users and also contributors to the energy grid.  Surely there is enough data already out there such that someone could estimate the size of the grid that would allow this to happen and even tell us if it is even possible?This is such a big idea that I don't know how to prototype it in a community.Any suggestions?  What do other people think?  A combination of various types of renewable energy  An Individual ,0,0
 Chile is an emerging economy with an energy grid about to burst itself from overuse. So how can we introduce renewable energies into society?Chile's energy cost is the highest in its region and its solar radiation it is one of the highest making it a great combination for solar energy. Yet if technology was the only variable every single rooftop would have a photovoltaic module installed- still that is not the case. Today the problem is all about two things; education and overlapping energy use with the solar production (day). Giving this particular scenario schools provide a unique and perfect place to start. Their energy use is during the day which overlaps with the production of energy using a PV plant.  This idea was originally thought for  It helps the community to actually build PV plants. Take action.  Metope within administrators of schools.  Solar  An Individual ,0,0
 Cut down energy consumption using the universal language of money.Leaflet should contain the usual list of ways to save energy and cut down bills such as -1/Yearly savings if using energy saving bulbs Vs Incandescent 2/Yearly heating savings if a house attic is insulated and/or walls Vs non insulated 3/Money saved per degree of temperature lowered on the thermostat.4/Money saved by switching appliances off from the mains rather than leaving on standby5/Reduced price on A+++ rated appliances (remove some VAT tax)6/Bonuses for correct recycling (waste price discounts)continued belowSpecial thanks to Alisha Rhagavan for inspiration from her 'Public Energy Consumption measurables'  Benefits everyone who pays a bill or is trying to save money.It would need to be government backed to be completely efficient. Returns would be many years in the making but once a house in energy efficient it stays that way for life so it's a long term govt. investment. In turn- good energy saving habits are passed on from generation to generation.The economy would benefit from the populace having more disposable income and through jobs created from insulation- car sales-weather glaze etc.  Less consumption of energy is good for everyone- even the planet.It means less pollution and reliance on nonrenewable energy production.  It's been done here to a lesser degree. My house in currently insulated thanks to an affordable discount system implemented by the govt.My electricity bill is one third of what it used to be due to a change in habits - turning things fully off- energy saving bulbs- insulation  It'll need a big list of really innovative ideas and I'd appreciate all input in making it as I don't have the time to do it on my own.  My post doesn't mention a specific type of energy  An Individual ,0,0
 This team prototyped the Green Points system- which enables people to generate electricity and receive a new type of currency for doing every day physical actions- such as using revolving doors and walking on treadmills.  This idea benefits any community that wants to generate their own energy! Any participating community members will also be rewarded with points to purchase local goods. One of the great things about this idea is that any community member can easily become involved. Also- because everyone likes free stuff- there's incentive for everyone to take part.  This idea helps make a transition to reusable energy because everyone has incentive to participate and see how easy and beneficial it is to produce energy.  We could put an Energy Generation Treadmill in public with an explanation of the program and see if people were interested.  What can Green Points be used for (only local goods- only energy-conscious purchases- etc.?)What are other everyday things that could be used to generate energy?  A type of energy not listed  An OpenIDEO Meetup ,0,0
 The solar flux of a solar dish is very powerful.It can melt steel.Solar dishes can also supply communities cheap energy via hot water- steam- chilling- power- and chemicals.Solar dishes are the most efficient type of solar collectors. On those shoulders we made extraordinary breakthroughs in solar dish economics.Dishes will now be much cheaper than fossil fuels. Huge global applications await supply.This is stunningly powerful stuff.  The community is global with endless applications -- displacing firewood for cooking- water supply- community and building heat and chilling- hot water- industrial process steam- electrical power- pumping- brewing and food processing- waste treatment- distillation- district heating----Universities are the most eager early adopters.  Can be readily fabricated with existing commodities for something like $0.15/Watt (thermal).Simple payback is two years without subsidies.Costs continually go down with time and experience.  http://www.youtube.com/watch?v=Y366lZE32eghttp://www.youtube.com/watch?v=t9rc3fDuxE4  Funding and/or tech transfer.  Solar  A Group Brainstorm ,0,0
 Technology is now available for:- highly sophisticated data collection from arrays of sensors-anonymization of data to ensure privacy-linking devices into intelligent networks-optimization of specific operating goals over the networkThe key idea here is that securing privacy will enable communities tonetwork more devices- gather more data- and enable transformative benefits.  Primary target community is residential and small commercial energy users- since large commercial building operators already have a large financial incentive and a host of service providers assisting.Theidea of personal monitoring scales up and down to all energy uses which are influenced by those who see the energy use feedback.Once energy monitoring tools and apps are easily available- you can bet school science teachers will see the opportunity toengage kids of all agesin some measurements as well. If a community dashboard shows statistics for schools and other public buildings [and utility company offices] - so that anyone can review kwh per occupant- energy cost/minute- overnight demand- etc. [and compare with their own private data] we would see energy use drop dramatically- changing the energy marketplace.  Renewables are preferable to fossil fuels- which is going to continue to drive the market. The primary objections now are cost and perceived inability to meet the overall demand. These are directly addressed by public data:-Demand will drop for energy as conservation efforts grown and wasted energy is identified - Prices will drop for fossil fuels for a while- but prices will rise again as market levers are exploited. The big transparent public databaseenvisioned here will reduce that opportunity. -Money people save on ordinary fuels will be first in line to support renewables- either installing generators where demand is low enough- or by purchasing 'green power' -More and more small scale renewables will be deployed when more convenient or economical- especially where costly new power lines would otherwise be required.--Increases in solar production efficiency will continue to be economicalto apply to the infrastructure by layering new panels- and similar upgrading of technologies should be economical with other sources.-  We have a neighborhood list serve for sharing info among about a hundred homes- it offers an opportunity to see who might opt in on a simple survey of energy related issues with display of opinion on a neighborhood GIS.Our local high school is across the street- perhaps the science and engineering and social activism clubs could be engaged to investigate and publish energy related information for the site and its community. Boys and Girls Club for after-school activities is another easily accessible local organization which might be engaged.  This idea incorporates the growing perception that open source data and transparent markets willincrease benefits for all stakeholdersfaster than competitive secretiveness and win/lose transactions. Going beyond the rich talent pool already in this challenge- I searched IDEO team members with keywords 'collaborate- transparent- and market- and hope they all don't mind being invited to weigh in.This idea is manifest already in various markets including the energy market- and it is an open invitation toour OpenIDEO community to identify and connect potential partners. Any piece that can be placed in the jigsaw frame for the product solution will bring us to a full picture. ,0,0
